1;0
2;33369
3;66738
4;100107
5;133477
6;166846
7;200215
8;233584
9;266954
10;300323
11;333692
12;367061
13;400431
14;433800
15;467169
16;500538
17;533908
18;567277
19;600646
20;634015
21;667385
22;700754
23;734123
24;767492
25;800862
26;834231
27;867600
28;900969
29;934339
30;967708
31;1001077
32;1034446
33;1067816
34;1101185
35;1134554
36;1167923
37;1201293
38;1234662
39;1268031
40;1301432
41;1334833
42;1368298
43;1401762
44;1435290
45;1468818
46;1502346
47;1535842
48;1569339
49;1602803
50;1636268
51;1669732
52;1703197
53;1736661
54;1770126
55;1803590
56;1837055
57;1870519
58;1903984
59;1937448
60;1970913
61;2004377
62;2037842
63;2071306
64;2104771
65;2138235
66;2171700
67;2205164
68;2238629
69;2272093
70;2305558
71;2339022
72;2372487
73;2405951
74;2439416
75;2472880
76;2506345
77;2539809
78;2573274
79;2606738
80;2640203
81;2673667
82;2707132
83;2740596
84;2774061
85;2807525
86;2840990
87;2874454
88;2907919
89;2941383
90;2974848
91;3008312
92;3041777
93;3075241
94;3108706
95;3142170
96;3175635
97;3209099
98;3242564
99;3276028
100;3309524
101;3343021
102;3376549
103;3410077
104;3443636
105;3477196
106;3510788
107;3544379
108;3578002
109;3611626
110;3645249
111;3678872
112;3712495
113;3746119
114;3779742
115;3813365
116;3846988
117;3880612
118;3914235
119;3947858
120;3981481
121;4015105
122;4048728
123;4082351
124;4115974
125;4149598
126;4183221
127;4216812
128;4250404
129;4283932
130;4317460
131;4350956
132;4384452
133;4417917
134;4451381
135;4484814
136;4518247
137;4551680
138;4585112
139;4618545
140;4651978
141;4685411
142;4718843
143;4752276
144;4785709
145;4819142
146;4852574
147;4886007
148;4919440
149;4952873
150;4986305
151;5019738
152;5053171
153;5086604
154;5120036
155;5153469
156;5186902
157;5220335
158;5253767
159;5287200
160;5320633
161;5354066
162;5387498
163;5420931
164;5454396
165;5487860
166;5521388
167;5554916
168;5588476
169;5622036
170;5655627
171;5689219
172;5722810
173;5756402
174;5789993
175;5823585
176;5857176
177;5890768
178;5924359
179;5957951
180;5991542
181;6025134
182;6058725
183;6092317
184;6125908
185;6159500
186;6193091
187;6226683
188;6260274
189;6293866
190;6327457
191;6361049
192;6394640
193;6428232
194;6461823
195;6495415
