1;0
2;33369
3;66738
4;100107
5;133477
6;166846
7;200215
8;233584
9;266954
10;300323
11;333692
12;367061
13;400431
14;433800
15;467169
16;500538
17;533908
18;567277
19;600646
20;634015
21;667385
22;700754
23;734123
24;767492
25;800862
26;834231
27;867600
28;900969
29;934339
30;967708
31;1001077
32;1034446
33;1067816
34;1101185
35;1134554
36;1167923
37;1201293
38;1234662
39;1268031
40;1301432
41;1334833
42;1368298
43;1401762
44;1435290
45;1468818
46;1503013
47;1537208
48;1570767
49;1604327
50;1637855
51;1671383
52;1704848
53;1738312
54;1771777
55;1805241
56;1838706
57;1872138
58;1905571
59;1939004
60;1972437
61;2005869
62;2039302
63;2072735
64;2106168
65;2139600
66;2173033
67;2206466
68;2239899
69;2273331
70;2306764
71;2340197
72;2373630
73;2407062
74;2440495
75;2473928
76;2507361
77;2540793
78;2574226
79;2607659
80;2641092
81;2674524
82;2707957
83;2741390
84;2774823
85;2808255
86;2841688
87;2875153
88;2908617
89;2942145
90;2975673
91;3009233
92;3042793
93;3076352
94;3109912
95;3143472
96;3177063
97;3210655
98;3244246
99;3277870
100;3311493
101;3345116
102;3378739
103;3412363
104;3445986
105;3479609
106;3513232
107;3546856
108;3580479
109;3614102
110;3647725
111;3681349
112;3714972
113;3748595
114;3782218
115;3815842
116;3849465
117;3883088
118;3916680
119;3950271
120;3983799
121;4017327
122;4050792
123;4084256
124;4117721
125;4151185
126;4184650
127;4218082
128;4251515
129;4284948
130;4318381
131;4351813
132;4385246
133;4418679
134;4452112
135;4485544
136;4518977
137;4552410
138;4585843
139;4619275
140;4652708
141;4686141
142;4719574
143;4753006
144;4786439
145;4819872
146;4853305
147;4886737
148;4920170
149;4953603
150;4987036
151;5020468
152;5053901
153;5087334
154;5120767
155;5154231
156;5187696
157;5221224
158;5254752
159;5288311
160;5321871
161;5355494
162;5389118
163;5422741
164;5456364
165;5489987
166;5523611
167;5557234
168;5590857
169;5624480
170;5658104
171;5691727
172;5725350
173;5758973
174;5792597
175;5826220
176;5859843
177;5893466
178;5927090
179;5960713
180;5994336
181;6027959
182;6061583
183;6095206
184;6128797
185;6162389
186;6195917
187;6229445
188;6262941
189;6296437
190;6329902
191;6363366
192;6396799
193;6430232
194;6463665
195;6497097
