1;0
2;33369
3;66738
4;100107
5;133477
6;166846
7;200215
8;233584
9;266954
10;300323
11;333692
12;367061
13;400431
14;433800
15;467169
16;500538
17;533908
18;567277
19;600646
20;634015
21;667385
22;700754
23;734123
24;767492
25;800862
26;834231
27;867600
28;900969
29;934339
30;967708
31;1001077
32;1034446
33;1067816
34;1101185
35;1134554
36;1167923
37;1201293
38;1234662
39;1268031
40;1301432
41;1334833
42;1368298
43;1401762
44;1435290
45;1468818
46;1502346
47;1535874
48;1569402
49;1602930
50;1636458
51;1669986
52;1703514
53;1737042
54;1770570
55;1804098
56;1837626
57;1871154
58;1904682
59;1938210
60;1971738
61;2005266
62;2038794
63;2072322
64;2105850
65;2139378
66;2172906
67;2206434
68;2239962
69;2273490
70;2307018
71;2340546
72;2374074
73;2407602
74;2441130
75;2474658
76;2508186
77;2541714
78;2575242
79;2608770
80;2642298
81;2675826
82;2709354
83;2742882
84;2776410
85;2809938
86;2843466
87;2876994
88;2910522
89;2944050
90;2977578
91;3011106
92;3044634
93;3078162
94;3111690
95;3145218
96;3178746
97;3212274
98;3245802
99;3279330
100;3312858
101;3346386
102;3379914
103;3413442
104;3446970
105;3480498
106;3514026
107;3547554
108;3581082
109;3614610
110;3648138
111;3681666
112;3715194
113;3748722
114;3782250
115;3815778
116;3849306
117;3882834
118;3916362
119;3949890
120;3983418
121;4016946
122;4050474
123;4084002
124;4117530
125;4151058
126;4184586
127;4218114
128;4251642
129;4285170
130;4318698
131;4352226
132;4385754
133;4419282
134;4452810
135;4486338
136;4519866
137;4553394
138;4586922
139;4620450
140;4653978
141;4687506
142;4721034
143;4754562
144;4788090
145;4821618
146;4855146
147;4888674
148;4922202
149;4955730
150;4989258
151;5022786
152;5056314
153;5089842
154;5123370
155;5156898
156;5190426
157;5223954
158;5257482
159;5291010
160;5324538
161;5358066
162;5391594
163;5425122
164;5458650
165;5492178
166;5525706
167;5559234
168;5592762
169;5626290
170;5659818
171;5693346
172;5726874
173;5760402
174;5793930
175;5827458
176;5860986
177;5894514
178;5928042
179;5961570
180;5995098
181;6028626
182;6062154
183;6095682
184;6129210
185;6162738
186;6196266
187;6229794
188;6263322
189;6296850
190;6330378
191;6363906
192;6397434
193;6430962
194;6464490
195;6498018
